phase_key,phase_class,window_reading,world,data_file,current_start_tick,current_end_tick,center_tick,current_intake,current_loudness,current_sharpness,current_rekopplung,current_strain,delta_next_rekopplung,delta_next_strain,raw_rows,raw_return,range_ratio,body_ratio,direction_consistency,expansion_ratio,break_ratio,movement_class
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,8601,8601,8601,0.353891,0.625106,0.439741,0.616941,0.252249,0.058401,-0.060185,71,-0.03026266,0.03559193,0.00169422,0.09677419,3.10140406,0.49297972,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,2317,2317,2317,0.135975,0.18717,0.315181,0.59338,0.252121,0.092149,-0.084786,71,0.01251739,0.03430691,0.00176301,0.1,5.73291925,0.55900621,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,4532,4532,4532,0.450073,0.793369,0.528399,0.612522,0.252113,0.070579,-0.075101,71,0.0142255,0.02230418,0.00100922,0.11111111,3.47027741,0.53896962,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,284,284,284,0.322609,0.570856,0.526652,0.601524,0.252104,0.068237,-0.079694,71,0.0029838,0.01832907,0.00156695,0.01639344,4.8065764,0.50483559,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,1799,1799,1799,0.468298,0.810003,0.56309,0.612946,0.252091,0.05063,-0.067407,71,0.00258594,0.00738134,0.00055569,0.08571429,3.14243318,0.58389757,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,3855,3855,3855,0.25178,0.443871,0.390953,0.601692,0.252089,0.047004,-0.059058,71,0.0009901,0.0049505,0.00044624,0.10344828,4.68867925,0.60377358,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,957,957,957,0.440627,0.779428,0.540057,0.613448,0.252072,0.013657,-0.038071,71,0.07078431,0.09735294,0.00611848,0.05714286,3.22914015,0.51278787,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,62,62,62,0.367746,0.639639,0.686351,0.607972,0.252054,0.041268,-0.069433,71,-0.0162206,0.02635848,0.00126795,0.0625,4.34061135,0.48471616,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1305,1305,1305,0.355416,0.645802,0.574179,0.609316,0.251904,0.041159,-0.061168,71,-0.029486,0.04646627,0.00155776,0.02941176,3.27304965,0.48834853,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,44,44,44,0.343747,0.596988,0.738241,0.606431,0.251837,0.051075,-0.076856,71,-0.00855841,0.02011782,0.00087823,0.10144928,3.40319549,0.52725564,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,5208,5208,5208,0.434013,0.748151,0.676431,0.612707,0.251832,0.085225,-0.099873,71,0.00721562,0.03183362,0.00196083,0.09375,2.86768802,0.45682451,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,1595,1595,1595,0.388685,0.670236,0.595726,0.604895,0.251829,0.092812,-0.098028,71,0.18248175,0.26769458,0.01311535,0.04347826,3.03727648,0.52058689,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1830,1830,1830,0.357018,0.638678,0.59335,0.61111,0.251769,0.062508,-0.076728,71,-0.01607949,0.08966435,0.00605156,0.02857143,2.88600855,0.5216163,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1112,1112,1112,0.262194,0.484293,0.605547,0.600927,0.251716,0.071206,-0.078101,71,-0.00493716,0.03770197,0.00185855,0.04918033,4.48918469,0.48918469,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,810,810,810,0.327129,0.591207,0.724707,0.611871,0.251627,0.024674,-0.043363,71,-0.01505788,0.03302452,0.0016564,0.08571429,4.47155449,0.50464427,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1104,1104,1104,0.443912,0.764738,0.734138,0.612478,0.25152,0.063664,-0.091781,71,0.00360848,0.03788904,0.00188048,0.03225806,4.48172757,0.49169435,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->rekopplungsnaehe,weltgebundene_feldphase,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,5872,5872,5872,0.461981,0.793525,0.727457,0.619897,0.251496,0.086502,-0.075774,71,-0.00099404,0.00298211,0.00032201,0.1,3.94444444,0.51111111,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,197,197,197,0.295489,0.52428,0.667868,0.602285,0.251376,0.052886,-0.060233,71,-0.00753713,0.05287076,0.00323154,0.08823529,2.73219895,0.54188482,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6173,6173,6173,0.38574,0.687323,0.707015,0.618659,0.251356,0.027756,-0.050079,71,-0.01239822,0.02757217,0.00120672,0.05882353,3.37330317,0.52375566,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_bleibt,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4962,4962,4962,0.192144,0.301074,0.286672,0.599564,0.251299,0.007836,-0.006923,71,0.0636458,0.08716707,0.00371235,0.32352941,3.00847458,0.53813559,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,361,361,361,0.39392,0.676772,0.712912,0.606667,0.251264,0.042163,-0.061058,71,0.00641574,0.02994012,0.00139761,0.0625,3.266,0.464,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,7644,7644,7644,0.400404,0.712701,0.716012,0.62259,0.251225,0.019574,-0.032497,71,-0.01463755,0.03345725,0.00168203,0.10144928,2.16954165,0.50665352,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,1828,1828,1828,0.392954,0.701878,0.473915,0.605912,0.251209,0.068978,-0.064613,71,-0.00439908,0.01566074,0.00094178,0.0625,3.01156812,0.48843188,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,1855,1855,1855,0.255805,0.464617,0.444902,0.602905,0.251188,0.058438,-0.076514,71,-0.00637567,0.01373222,0.00104995,0.06451613,2.57755776,0.50165017,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,8004,8004,8004,0.280554,0.509826,0.498296,0.600414,0.251138,0.092423,-0.093367,71,-0.09601979,0.13154936,0.00521953,0.04347826,2.48100881,0.50075965,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,7223,7223,7223,0.521846,0.87179,0.490105,0.608676,0.251126,0.085216,-0.0776,71,0.00099751,0.00498753,0.00028099,0.0,5.72580645,0.64516129,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,148,148,148,0.30498,0.537736,0.701789,0.604326,0.251101,0.053026,-0.076804,71,0.00098619,0.00493097,0.00046532,0.09090909,5.60526316,0.5877193,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,9634,9634,9634,0.373032,0.661681,0.67855,0.612291,0.2511,0.08637,-0.093656,71,-0.01991798,0.03573521,0.00231854,0.09677419,3.05078125,0.54882812,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,775,775,775,0.278477,0.512408,0.517952,0.602567,0.25106,0.057263,-0.066262,71,0.00573981,0.03695309,0.00231538,0.05714286,3.75002365,0.53639615,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,415,415,415,0.281277,0.505207,0.528929,0.600717,0.251058,0.069763,-0.087644,71,-0.00015838,0.02011403,0.00102388,0.07462687,2.82217573,0.48012552,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2497,2497,2497,0.224333,0.369385,0.293281,0.600071,0.251032,0.046105,-0.055549,71,-0.01947743,0.06033254,0.00274999,0.09375,3.75165125,0.54293263,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4145,4145,4145,0.209599,0.338431,0.300228,0.599969,0.251002,0.081359,-0.067953,71,0.0534019,0.06408228,0.00240127,0.1641791,2.70554273,0.49769053,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1586,1586,1586,0.248079,0.432125,0.371973,0.605222,0.250991,0.023801,-0.03607,71,-0.02317003,0.03089337,0.00154727,0.05882353,3.01883746,0.51291712,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,3172,3172,3172,0.344145,0.606559,0.747163,0.612445,0.250967,0.054584,-0.069193,71,0.02680851,0.03744681,0.00188193,0.17460317,2.21183801,0.48909657,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1141,1141,1141,0.423412,0.736238,0.613998,0.61174,0.25095,0.061758,-0.078269,71,0.00430692,0.03750582,0.00244083,0.02857143,3.01439722,0.4691977,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,8764,8764,8764,0.392837,0.691655,0.520549,0.605759,0.250885,0.076178,-0.081078,71,0.0,0.00248016,0.0003074,0.02325581,3.19101124,0.49438202,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,2686,2686,2686,0.348146,0.589708,0.449865,0.602898,0.250688,0.063719,-0.064118,71,-0.0024777,0.0099108,0.0004746,0.20930233,5.49677419,0.43870968,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,6241,6241,6241,0.238495,0.428734,0.427764,0.600948,0.250674,0.082739,-0.088279,71,-0.01204532,0.0332737,0.0027262,0.13043478,2.43517936,0.51069855,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->zentrum_stabil,weltgebundene_feldphase,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9780,9780,9780,0.464331,0.767785,0.583866,0.627485,0.250546,0.128491,-0.117142,71,-0.00098912,0.00346192,0.00021593,0.0,2.78431373,0.60784314,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,1422,1422,1422,0.337203,0.599401,0.719771,0.612078,0.250487,0.069242,-0.062789,71,-0.00350101,0.05592408,0.0031792,0.08571429,2.7639514,0.55130513,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,855,855,855,0.363183,0.640586,0.593827,0.615528,0.250455,0.061151,-0.083566,71,-0.01089835,0.05927888,0.00445574,0.10144928,2.96794238,0.43863861,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,381,381,381,0.412548,0.719472,0.437706,0.604587,0.250447,0.069734,-0.088962,71,0.01448293,0.05547557,0.00275082,0.04347826,4.05345975,0.46520073,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,KAS_5M_2K,kontrolliert_kas_2024_5m_test1_2000_KASUSDT.csv,1531,1531,1531,0.391379,0.709228,0.422971,0.606414,0.25042,0.061262,-0.067859,71,0.00065531,0.0618798,0.00402414,0.04347826,3.16669341,0.48965185,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9880,9880,9880,0.444014,0.760255,0.711139,0.617074,0.250405,0.082278,-0.070007,71,0.00148662,0.00198216,0.00021636,0.08333333,5.07142857,0.73809524,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,9208,9208,9208,0.505339,0.862093,0.734662,0.613996,0.250345,0.006198,-0.020006,71,-0.00900424,0.04978814,0.00306607,0.13432836,2.8696219,0.53585398,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9285,9285,9285,0.468903,0.775405,0.582951,0.650676,0.25031,0.0004,-0.049929,71,-0.00098232,0.00294695,0.00025596,0.03703704,5.91666667,0.61666667,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,rekopplung_bricht_in_last,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,4936,4936,4936,0.4528,0.779648,0.684923,0.612928,0.250106,0.027081,-0.039353,71,0.00198585,0.00906044,0.00067127,0.2,3.23592493,0.51474531,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,236,236,236,0.284235,0.523155,0.400001,0.606908,0.250081,0.053067,-0.07455,71,-0.01547596,0.09971315,0.00637935,0.11428571,5.2650676,0.48793049,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,824,824,824,0.239276,0.41827,0.405276,0.603383,0.250081,0.092305,-0.089199,71,-0.00265031,0.02452263,0.001452,0.11428571,5.22849684,0.50990845,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,9354,9354,9354,0.186416,0.326659,0.79323,0.704102,0.159378,-0.003853,0.006913,71,-0.01104002,0.01593276,0.00073329,0.11764706,4.38161209,0.52267003,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,8758,8758,8758,0.127369,0.229035,0.672314,0.717799,0.154573,0.001172,-0.048295,71,0.01068999,0.02478134,0.00128663,0.03333333,3.17631579,0.49473684,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,6140,6140,6140,0.161784,0.290913,0.652718,0.70691,0.15172,-0.005477,0.009571,71,-0.01910237,0.02781899,0.00108403,0.0625,3.48364486,0.48481308,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,4222,4222,4222,0.154835,0.276059,0.68393,0.710168,0.149738,-0.019391,0.019168,71,0.00553633,0.02283737,0.0010868,0.1641791,2.94780546,0.52906287,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,980,980,980,0.122022,0.191452,0.603061,0.707219,0.148832,0.00059,-0.029428,71,0.00108893,0.01911676,0.0017808,0.05714286,2.81832061,0.53180662,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,4665,4673,4669,0.122586,0.218308,0.684121,0.720001,0.148146,-0.003855,-0.036201,71,-0.00573614,0.01251521,0.00069529,0.1875,4.77075099,0.56126482,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->spannungsrand_kippnaehe,lokale_oder_driftende_phase,rekopplung_vor_neuer_last,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,5728,5735,5732,0.111879,0.172301,0.570191,0.71004,0.147757,-0.109085,0.123524,71,-0.01235312,0.03916842,0.00339064,0.05882353,2.87959442,0.50633714,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->spannungsrand_kippnaehe,lokale_oder_driftende_phase,rekopplung_vor_neuer_last,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,4477,4481,4479,0.103543,0.179201,0.68606,0.716208,0.147264,-0.139583,0.15009,71,-0.01241631,0.02884967,0.00140588,0.01538462,3.21035387,0.53735256,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,8875,8876,8876,0.108814,0.190174,0.659331,0.719951,0.147073,-0.004517,-0.031486,71,-0.01825168,0.0321806,0.00190432,0.04477612,3.91101695,0.47711864,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9219,9223,9221,0.079972,0.121232,0.639502,0.750713,0.143374,-0.055833,0.039826,71,-0.00098184,0.00490918,0.00028349,0.09090909,4.4375,0.5125,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->spannungsrand_kippnaehe,lokale_oder_driftende_phase,rekopplung_vor_neuer_last,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,7849,7850,7850,0.158641,0.285913,0.796345,0.71793,0.143217,-0.146819,0.153232,71,-0.00186741,0.02147526,0.00097973,0.06896552,3.10282776,0.38303342,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,8581,8582,8582,0.118005,0.198427,0.629636,0.7144,0.142962,-0.014189,0.024075,71,-0.02457611,0.04191275,0.0015885,0.0,3.26436782,0.48604269,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9534,9541,9538,0.1051,0.166083,0.657688,0.724437,0.141167,-0.026487,0.037969,71,0.00049432,0.00346021,0.00030634,0.12820513,5.71264368,0.50574713,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,6140,6140,6140,0.136186,0.242293,0.661708,0.711631,0.141063,-0.008367,0.020778,71,-0.01168675,0.03240964,0.00173596,0.04347826,3.3927327,0.50920856,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4109,4109,4109,0.148282,0.267366,0.806663,0.710573,0.140266,-0.008458,0.019141,71,0.00294985,0.00983284,0.00042932,0.05263158,5.91666667,0.51666667,bewegungsbruch
spannungsrand_kippnaehe->zentrum_stabil->rekopplungsnaehe,weltgebundene_feldphase,gemischtes_fenster,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,8736,8745,8740,0.109341,0.189953,0.686255,0.720916,0.139979,-0.018611,0.027354,71,-0.01155051,0.02545027,0.00110569,0.06060606,2.56516129,0.51741935,bewegungsbruch
